promptID,pairID,source,target,MTQE_annotator0,MTQE_annotator1,MTQE_annotator2,MTQE_annotator3,MTQE_annotator4,MTQE_annotator5,MTQE_annotator6,MTQE_scores,MTQE_z_scores,MTQE_mean,MTQE_z_mean
49405,148211,is that right oh neat that is just really neat because i,je to pravo oh neto što je samo stvarno neto jer ja,35,8,0,30.0,,,,"[8.0, 0.0, 30.0]","[-1.5160386006105921, -1.4722928274944005, -1.4637282902085433]",12.666666666666664,-1.4840199061045118
72547,217636,The driver 144 jumped to the pavement and tried to bar Tommy 's way .,Vozač 144 skočio je na hodnik i pokušao spriječiti Tommyjev put.,76,78,40,50.0,,,,"[76.0, 78.0, 50.0]","[0.3021336459598486, 0.4335816086897607, -0.6466193400744609]",68.0,0.029698638191716142
109828,329472,oh that 's kind of neat,To je vrsta neto,5,2,0,,,,,"[5.0, 2.0, 0.0]","[-1.9953375828234055, -1.6831489042649082, -1.4722928274944005]",2.333333333333333,-1.716926438194238
129476,388408,The production of gypsum requires a minimum of 92 percent limestone utilization .,Proizvodnja gipsa zahtijeva najmanje 92 posto iskorištavanja vapnenog kamena.,87,95,65,,,,,"[87.0, 95.0, 65.0]","[0.6580798926727471, 0.9070608023769893, 0.376820937376644]",82.33333333333333,0.6473205441421268
126449,379329,well right now the place where i 'm living the yard was basically neglected for the about the last twenty five years so i 've been trying to rebuild and reestablish the entire lawn and after three years of working at it i 've i 've been amazed at just what a little bit of doing help out things to the lawn has really brought it back instead instead of mowing it the same direction every time changing one day you 'll or one one one time you 'll cut it cut the lawn the long way then you 'll go the opposite way instead of going lengthways you go width and it helps the grass come back,dobro sada mjesto gdje živim dvorište je u osnovi zanemarena za oko posljednjih dvadeset i pet godina tako da sam pokušavao izgraditi i ponovno uspostaviti cijeli travnjak i nakon tri godine rada na njemu sam've' sam bio zaprepašten što malo da se pomogne stvari na travnjak je stvarno vratio umjesto da ga rezati u istom smjeru svaki put mijenja jedan dan ćeš ili jedan jednom ćeš ga rezati travnjak na duži put onda ćeš ići suprotnim putem umjesto da ideš duži put ideš širina i to pomaže travnjak vratiti,60,86,40,60.0,,,,"[60.0, 40.0, 60.0]","[-0.2156063492589129, -0.3343766644968347, -0.23806486500741963]",53.33333333333334,-0.26268262625438904
25896,77684,Lots of pressure .,Puno je pritiska.,96,94,85,,,,,"[96.0, 94.0, 85.0]","[0.9493086399833005, 0.8792090851012699, 0.9457790188754269]",91.66666666666669,0.9247655813199992
120009,360013,Paragraphs within each section will be numbered consecutively .,Članci u svakom odjeljku broje se uzastopno.,58,91,30,51.0,,,,"[58.0, 30.0, 51.0]","[-0.2803238486612581, -0.6188557052462261, -0.6057638925677568]",46.33333333333334,-0.5016478154917471
112147,336429,"Even now , after weeks on the trail , with a day 's burden of alkali dust grimed into his coat , the stud was a beautiful thing .","Čak i sada, nakon nekoliko tjedana na stazi, s danim teretom alkalne prašine u njegovu kaputu, stud je bila prekrasna stvar.",50,75,30,50.0,,,,"[50.0, 30.0, 50.0]","[-0.5391938462706388, -0.6188557052462261, -0.6466193400744609]",43.33333333333334,-0.6015562971971086
99459,298369,um um yeah that sounds pretty wild,"Um um da, to zvuči prilično divlje",95,92,100,,,,,"[95.0, 92.0, 100.0]","[0.9169498902821279, 0.8235056505498313, 1.372497579999514]",95.66666666666669,1.0376510402771577
67723,203164,"If the Service has any such proposals on the drawing board , it ought to send them over .","Ako Služba ima takve prijedloge na crtežnoj ploči, trebala bi ih poslati.",72,91,65,,,,,"[72.0, 91.0, 65.0]","[0.17269864715515823, 0.7956539332741119, 0.376820937376644]",76.0,0.44839117260197137
51984,155948,i mean yeah everybody gets in draft,"Sljedeći članakDa, svi dobivaju nacrte",27,0,0,,,,,"[27.0, 0.0, 0.0]","[-1.2834450893976084, -1.7388523388163468, -1.4722928274944005]",9.0,-1.4981967519027852
122645,367917,uh-huh uh-huh well what other movies have you seen then lately,Uhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,2,0,0,,,,,"[2.0, 0.0, 0.0]","[-2.0924138319269234, -1.7388523388163468, -1.4722928274944005]",0.6666666666666666,-1.767852999412557
111948,335832,uh-huh i don 't think they have that on anymore,Hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahah,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-2.1571313313292686, -1.7388523388163468, -1.4722928274944005]",0.0,-1.7894254992133387
83391,250167,High-priced hookers ?,Visoke cijene hokeja?,20,2,0,,,,,"[20.0, 2.0, 0.0]","[-1.5099563373058167, -1.6831489042649082, -1.4722928274944005]",7.333333333333332,-1.555132689688375
37290,111866,The surrounding landscaped grounds are kept in pristine condition .,Okružni krajolik je održan u nepristinom stanju.,70,0,25,30.0,,,,"[0.0, 25.0, 30.0]","[-1.7388523388163468, -0.7610952256209219, -1.4637282902085433]",18.33333333333333,-1.3212252848819377
12698,38090,Extramarital affairs,izvanbračna pitanja,45,51,15,100.0,27.0,,,"[45.0, 51.0, 27.0]","[-0.7009875947765017, -0.31841475775466116, -0.6089783441553768]",41.0,-0.5427935655621798
127906,383700,uh-huh um-hum um-hum right right accessories uh-huh,Sljedeći Članak uh-huh um-hum um-hum desno desno pribor uh-huh,30,0,0,,,,,"[30.0, 0.0, 0.0]","[-1.1863688402940906, -1.7388523388163468, -1.4722928274944005]",10.0,-1.4658380022016126
64768,194299,what division are you in,U kojoj ste podjeli,73,73,75,,,,,"[73.0, 73.0, 75.0]","[0.20505739685633084, 0.2943230223111641, 0.6612999781260355]",73.66666666666667,0.38689346576451017
121709,365111,""" Apaches ? """,“Apači?”,100,100,100,,,,,"[100.0, 100.0, 100.0]","[1.078743638787991, 1.046319388755586, 1.372497579999514]",100.0,1.1658535358476971
75429,226282,It just--,To je jednostavno-,54,95,0,95.0,96.0,,,"[95.0, 95.0, 96.0]","[0.9070608023769893, 1.1918757977272245, 1.6484226556127377]",95.33333333333331,1.2491197519056505
4853,14557,White raised a brow .,Bijela je podigla bradu.,35,8,15,,,,,"[35.0, 8.0, 15.0]","[-1.0245750917882277, -1.5160386006105921, -1.0455742663703134]",19.33333333333333,-1.1953959862563777
13923,41765,The audit team should include persons sufficiently knowledgeable about the information technology being purchased to judge how well the agency has defined its requirements in the RFP .,Tim revizije trebao bi uključivati osobe koje imaju dovoljno znanja o nabavljenoj informacijskoj tehnologiji kako bi mogle procijeniti koliko je Agencija dobro definirala svoje zahtjeve u RFP-u.,68,90,65,,,,,"[68.0, 90.0, 65.0]","[0.043263648350467865, 0.7678022159983926, 0.376820937376644]",74.33333333333333,0.3959622672418348
114114,342330,Similar independent expenditures benefited Republican candidates .,Slični neovisni rashodi koristili su republikanskim kandidatima.,94,92,65,,,,,"[94.0, 92.0, 65.0]","[0.8845911405809553, 0.8235056505498313, 0.376820937376644]",83.66666666666667,0.6949725761691434
88419,265249,"A small purple despatch-case , with a key in the lock , on the writing-table , engaged his attention for some time .","Mala ljubičasta kutija, s ključem u ključu, na pisaćem stolu, privukla je njegovu pozornost neko vrijeme.",60,48,50,,,,,"[60.0, 48.0, 50.0]","[-0.2156063492589129, -0.4019699095818191, -0.0498976237474432]",52.66666666666666,-0.2224912941960584
80918,242748,we got it at a little bit of an incline,Dobili smo ga na malo nagiba,67,89,50,65.0,,,,"[67.0, 50.0, 65.0]","[0.01090489864929527, -0.0498976237474432, -0.033787627473899046]",60.66666666666666,-0.02426011752401566
20939,62813,His body was totally relaxed .,Tijelo mu je bilo potpuno opušteno.,100,93,100,,,,,"[100.0, 93.0, 100.0]","[1.078743638787991, 0.8513573678255506, 1.372497579999514]",97.66666666666669,1.1008661955376853
58877,176627,"To his amazement , Tommy saw that she was fastening the end of a long piece of string to the handle of a big cracked jug .","Na njegovo iznenađenje, Tommy je vidio da je pričvrstila kraj dugog komada žice na ručku velikog razbijenog džepa.",56,52,40,,,,,"[56.0, 52.0, 40.0]","[-0.34504134806360326, -0.2905630404789418, -0.3343766644968347]",49.33333333333334,-0.3233270176797933
110990,332958,"Yes , she has .","Da, ona to ima",72,70,15,100.0,,,,"[72.0, 70.0, 100.0]","[0.17269864715515823, 0.21076787048400608, 1.3961530352607452]",80.66666666666667,0.5932065176333031
20766,62294,"So it made sense for Lemann to move from the history of ETS to the history of affirmative action , as it affected higher education admissions .","Stoga je bilo razumno da Lemann pređe iz povijesti ETS-a u povijest pozitivnog djelovanja, jer je to utjecalo na prijem na visoko obrazovanje.",80,82,60,,,,,"[80.0, 82.0, 60.0]","[0.431568644764539, 0.544988477792638, 0.23458141700194826]",74.0,0.4037128465197084
82007,246015,"Four streets to the east on George Street , the most stunning building on St. Andrew 's Square is that belonging to the Royal Bank of Scotland .","Četiri ulice istočno od ulice George, najatraktivnija zgrada na Trgu svetog Andreja pripada Kraljevskoj banci Škotske.",78,92,65,,,,,"[78.0, 92.0, 65.0]","[0.3668511453621938, 0.8235056505498313, 0.376820937376644]",78.33333333333333,0.5223925777628897
105317,315941,"This was enlarged by Herod , sacked in a.d. 70 , and totally flattened by Emperor Hadrian in a.d. 135 .","To je proširio Herod, razapet u 70., a u potpunosti izravnao car Hadrijan u 135.",50,41,30,,,,,"[50.0, 41.0, 30.0]","[-0.5391938462706388, -0.5969319305118544, -0.6188557052462261]",40.333333333333336,-0.5849938273429065
73216,219643,It was nauseating at first but he soon got his bearings .,"U početku je bilo mučno, ali ubrzo je dobio svoje ležajeve.",42,71,25,50.0,,,,"[42.0, 25.0, 50.0]","[-0.7980638438800196, -0.7610952256209219, -0.6466193400744609]",39.0,-0.7352594698584675
116719,350145,"However , as discussed in the following case example , the university had developed the most comprehensive procedures for accounting for and analyzing security incidents .","Međutim, kao što je raspravljeno u sljedećem slučaju, sveučilište je razvilo najsveobuhvatnije postupke za računovodstvo i analizu sigurnosnih incidenata.",80,93,65,,,,,"[80.0, 93.0, 65.0]","[0.431568644764539, 0.8513573678255506, 0.376820937376644]",79.33333333333333,0.5532489833222446
73381,220138,Anything to keep from turning into one of those people .,Sve što treba spriječiti da se pretvori u jednog od tih ljudi.,77,86,15,45.0,37.0,77.0,,"[77.0, 86.0, 77.0]","[0.33449239566102124, 0.6563953468955153, 2.0223605159398317]",80.0,1.0044160861654559
53465,160391,"Some of the more fragile pieces are exhibited in an upstairs chapter room , worth a visit for a close-up view of his workmanship .","Neki od krhkih komada izloženi su u sobi poglavlja na gornjem katu, vrijedi posjetiti za bliski pogled na njegovo obradu.",55,48,35,,,,,"[55.0, 48.0, 35.0]","[-0.37740009776477584, -0.4019699095818191, -0.4766161848715304]",46.0,-0.4186620640727085
73598,220789,yeah well no actually it had been uh it would had been a repaint job,"Da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da",0,0,0,,,,,"[0.0, 0.0, 0.0]","[-2.1571313313292686, -1.7388523388163468, -1.4722928274944005]",0.0,-1.7894254992133387
80219,240651,yeah D S defense systems equipment group yeah yeah i was in that,"Da, da, da, da, da, da, da, da, da, da, da, da, da, da, da",0,0,0,,,,,"[0.0, 0.0, 0.0]","[-2.1571313313292686, -1.7388523388163468, -1.4722928274944005]",0.0,-1.7894254992133387
47649,142943,oh no i don 't i 'm a i 'm a student uh,"Ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne",0,0,0,,,,,"[0.0, 0.0, 0.0]","[-2.1571313313292686, -1.7388523388163468, -1.4722928274944005]",0.0,-1.7894254992133387
127489,382449,right yeah yeah uh-huh that 's true yeah i guess i guess uh i well i was watching uh Arsenio Hall the other night and uh,"Pravo da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da",3,0,0,,,,,"[3.0, 0.0, 0.0]","[-2.060055082225751, -1.7388523388163468, -1.4722928274944005]",1.0,-1.757066749512166
17854,53558,Beyond the Pale,Iznad palme,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-2.1571313313292686, -1.7388523388163468, -1.4722928274944005]",0.0,-1.7894254992133387
27299,81893,Does he have some problem with the quality of Jews being produced in America today ?,Ima li neki problem s kvalitetom židova koji se danas proizvode u Americi?,90,76,80,,,,,"[90.0, 76.0, 80.0]","[0.7551561417762649, 0.37787817413832203, 0.8035394985007313]",82.0,0.6455246048051059
31901,95699,Neither was Slim .,Također nije bio pametan.,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-2.1571313313292686, -1.7388523388163468, -1.4722928274944005]",0.0,-1.7894254992133387
11243,33725,He was breathing-,Dijeta je disala -,20,6,0,,,,,"[20.0, 6.0, 0.0]","[-1.5099563373058167, -1.5717420351620308, -1.4722928274944005]",8.666666666666666,-1.5179970666540823
45122,135362,The President-Elect of the Indiana State Bar spoke eloquently and at length about her support for legal services and pro bono .,Izabrana predsjednica Državnog odvjetništva u Indiani izrazito je govorila o njezinoj podršci pravnim uslugama i pro bono.,60,57,50,,,,,"[60.0, 57.0, 50.0]","[-0.2156063492589129, -0.15130445410034518, -0.0498976237474432]",55.66666666666666,-0.13893614236890042
29214,87638,right exactly and it seems a shame to have all that equipment but uh not do anything with it but one day i hope to do more,"točno i čini se da je sramota imati svu tu opremu, ali uh ne učiniti ništa s njom, ali jednog dana nadam se da ću učiniti više",73,83,65,,,,,"[73.0, 83.0, 65.0]","[0.20505739685633084, 0.5728401950683574, 0.376820937376644]",73.66666666666667,0.3849061764337774
104496,313478,keep the weather radio close by and stuff like that,držite vremenski radio u blizini i stvari poput toga,85,72,40,60.0,,,,"[85.0, 72.0, 60.0]","[0.593362393270402, 0.26647130503544475, -0.23806486500741963]",72.33333333333333,0.2072562777661424
19890,59666,"Won 87 SSI / SSD cases enabling clients to receive $ 850,016 in retroactive benefits , saving state taxpayers $ 441,786 and enabling people with disabilities to live with dignity .","Osvojio je 87 SSI / SSD slučajeva koji klijentima omogućuju da primaju 850.016 dolara retroaktivnih pogodnosti, štede državne porezne obveznike 441.786 dolara i omogućuju ljudima s invaliditetom da žive dostojanstveno.",61,89,65,,,,,"[61.0, 89.0, 65.0]","[-0.18324759955774028, 0.7399504987226733, 0.376820937376644]",71.66666666666667,0.3111746121805257
39893,119675,Mop and pail again !,Mop i paul opet!,18,86,5,11.0,,,,"[18.0, 5.0, 11.0]","[-1.5746738367081619, -1.330053307119705, -2.2399817928359216]",11.333333333333336,-1.7149029788879293
106485,319445,"Recently , however , Negril has been at the forefront of the modern tourist industry .","Nedavno, međutim, Negril je bio na čelu moderne turističke industrije.",68,92,85,,,,,"[68.0, 92.0, 85.0]","[0.043263648350467865, 0.8235056505498313, 0.9457790188754269]",81.66666666666667,0.6041827725919087
36387,109157,yeah Sierra hasn 't shown that kind of maturity yet,"Da, Sierra još nije pokazala tu vrstu zrelosti",83,95,100,,,,,"[83.0, 95.0, 100.0]","[0.5286448938680568, 0.9070608023769893, 1.372497579999514]",92.66666666666669,0.9360677587481868
10588,31760,You eat the Chicken With Fettuccini Cream Sauce straight out of the ripped-open box .,Jedete piletinu s Fettuccini kremom izravno iz otvorene kutije.,53,85,60,100.0,69.0,,,"[53.0, 60.0, 69.0]","[-0.44211759716712107, 0.23458141700194826, 0.765091829616519]",60.66666666666666,0.18585188315044876
127415,382227,uh-huh yeah right and and there 's nobody but there 's no husband there to come in and say wait a minute,"uh-huh, da, i nema nikoga, ali nema muža da dođe i kaže da čeka minut",85,67,60,,,,,"[85.0, 67.0, 60.0]","[0.593362393270402, 0.1272127186568481, 0.23458141700194826]",70.66666666666667,0.3183855096430661
14087,42257,it 's yeah and there 's no warranty,to je da i nema jamstva,94,89,100,,,,,"[94.0, 89.0, 100.0]","[0.8845911405809553, 0.7399504987226733, 1.372497579999514]",94.33333333333331,0.9990130731010476
48529,145583,Do you really know what 's in them all ?,Znate li zaista što je u svemu tome?,81,82,40,90.0,,,,"[81.0, 82.0, 90.0]","[0.4639273944657116, 0.544988477792638, 0.987598560193704]",84.33333333333333,0.6655048108173512
111536,334596,"Caterpillar 's share price did take a little hit in 1991 , but since 1994 it has risen steadily .","Caterpillarova cijena dionica dobila je mali udarac 1991. godine, ali je od 1994. godine stalno porasla.",76,87,50,90.0,,,,"[76.0, 87.0, 90.0]","[0.3021336459598486, 0.6842470641712346, 0.987598560193704]",84.33333333333333,0.6579930901082623
109537,328599,Renowned Mallorcan glassware has been manufactured on the island since the 14th century .,Poznati malorčki stakleni proizvodi proizvedeni su na otoku od 14. stoljeća.,64,92,35,69.0,,,,"[64.0, 92.0, 69.0]","[-0.08617135045422251, 0.8235056505498313, 0.12963416255291743]",75.0,0.2889894875495087
35146,105434,"If necessary , the invoice was adjusted to reflect the items actually received and accepted .","Ako je potrebno, račun je prilagođen tako da odražava stvarno primljene i prihvaćene stavke.",73,85,90,,,,,"[73.0, 85.0, 90.0]","[0.20505739685633084, 0.6285436296197959, 1.0880185392501227]",82.66666666666667,0.6405398552420832
